1.3851e-50
1.7655e-50
4.9612e-51
5.6542e-50
5.6971e-51
1.9461e-50
6.0193e-51
2.4713e-50
4.7746e-51
1.5665e-50
5.3092e-51
1.7132e-50
7.9947e-51
3.3115e-50
7.3687e-50
2.401e-50
4.2527e-51
2.0386e-50
3.1295e-50
3.8015e-51
4.9164e-51
9.4202e-51
9.7643e-51
7.5154e-51
8.9522e-51
5.1304e-51
8.5184e-51
1.8454e-50
1.7231e-50
5.3969e-50
4.0758e-51
1.6099e-50
3.1331e-50
3.6338e-51
9.7952e-51
5.2879e-51
3.2978e-50
6.3129e-51
2.8724e-51
8.4603e-51
2.9418e-50
3.6646e-51
3.8323e-51
5.7886e-51
9.8644e-50
3.6433e-50
1.0893e-50
1.7314e-50
3.2733e-51
7.8028e-51
2.0735e-51
8.1684e-51
9.0241e-51
7.2435e-51
1.1343e-50
7.8665e-51
8.9863e-51
1.8586e-50
1.8503e-50
5.9533e-51
3.408e-50
3.6466e-50
8.4914e-50
8.9884e-51
3.7031e-51
5.9947e-51
1.0643e-50
5.908e-51
2.6039e-50
5.8103e-50
2.5494e-51
1.0713e-51
1.65e-50
4.9086e-51
2.8405e-50
4.33e-51
2.5249e-50
1.2643e-50
3.307e-51
1.8483e-50
9.536e-51
1.126e-50
5.4987e-51
5.9029e-51
8.8332e-51
2.3768e-51
5.5337e-51
2.2776e-51
1.4388e-51
5.8324e-50
2.2585e-50
3.3149e-50
2.734e-50
4.2343e-51
1.2796e-51
6.5911e-51
1.0556e-50
1.4499e-50
9.1241e-51
1.3473e-50
2.5833e-51
1.3605e-50
1.9301e-50
1.3397e-50
2.5472e-51
6.7518e-51
4.9733e-51
4.2302e-51
5.8389e-51
7.4985e-51
8.9338e-51
6.5171e-50
2.0714e-51
1.7849e-50
1.1267e-50
1.9007e-50
6.524e-51
1.6112e-50
9.0181e-51
4.1594e-51
2.765e-51
1.2953e-50
2.6672e-50
6.0758e-50
5.8321e-51
3.0681e-51
4.8708e-51
2.2125e-50
2.2577e-51
1.3276e-50
6.6999e-51
1.8392e-50
1.5321e-50
1.0598e-50
6.0456e-51
7.181e-51
1.1051e-50
1.4888e-50
1.367e-50
1.2743e-50
4.675e-51
6.9339e-51
3.5353e-51
5.4332e-51
3.5738e-51
6.2552e-51
1.4306e-51
1.0147e-50
7.9339e-50
2.9284e-51
1.7793e-50
9.5745e-51
4.7398e-51
1.4999e-50
2.2577e-50
1.5779e-50
4.5289e-50
1.6922e-50
9.8088e-51
5.0906e-51
1.0386e-50
1.1515e-50
1.785e-51
2.173e-50
3.3237e-51
3.6194e-50
1.1698e-50
1.4965e-50
2.082e-50
6.4761e-51
1.8474e-50
1.47e-50
1.5539e-50
1.0354e-50
8.4921e-51
1.0432e-50
7.2313e-51
2.381e-50
3.2419e-51
1.4555e-50
1.66e-50
3.1612e-50
8.4865e-51
1.5161e-50
7.0774e-51
